Značka,Model,Rok,Najeté km,Cena,Palivo,Převodovka,Výkon (kW)
Skoda,Octavia,2012,189500,159000,Nafta,Manuální,81
Volkswagen,Scirocco,2014,274190,140000,Benzín,Manuální,92
Fiat,500E,2016,66500,199999,Elektro,Automatická,83
Skoda,Fabia,2021,181680,169000,Benzín,Manuální,44
Audi,A6 Avant,2007,267420,110000,Nafta,Automatická,132
Audi,A3,2011,157139,188000,Benzín,Manuální,147
Citroen,C4,2005,83794,55000,Benzín,Manuální,80
Dacia,Duster,2015,113443,179000,Benzín,Manuální,92
Mini,Cooper,2006,207970,50000,Benzín,Manuální,85
Skoda,Octavia,2009,174386,74999,Benzín,Manuální,75
Skoda,Octavia,2012,300000,125000,Nafta,Manuální,77
Skoda,Rapid,2014,201100,149999,Nafta,Automatická,77
Peugeot,5008,2015,183000,150000,Nafta,Manuální,110
Mazda,6,2017,272000,156100,Nafta,Manuální,110
Skoda,Octavia,2007,214832,95000,Benzín,Manuální,75
Skoda,Octavia,2017,348000,139000,Nafta,Manuální,85
Hyundai,I30,2014,136000,140000,Benzín,Poloautomatická,73
Bmw,Rada 1,2012,188000,145000,Nafta,Manuální,85
Skoda,Octavia,2006,342000,64000,LPG + benzín,Manuální,55
Skoda,Rapid,2015,172500,188000,Benzín,Manuální,66
Nissan,Micra,2013,303509,45000,Benzín,Manuální,72
Skoda,Rapid,2017,126480,189000,Nafta,Manuální,66
Mini,Cooper,2011,199780,149900,Nafta,Manuální,105
Skoda,Fabia,2018,183085,150000,Benzín,Manuální,70
Volkswagen,Golf,2009,156489,130000,Benzín,Manuální,90
Skoda,Octavia,2002,257390,50000,Benzín,Manuální,75
Honda,Accord,2008,353000,120000,Nafta,Manuální,110
Skoda,Octavia,2015,397200,169000,Nafta,Automatická,135
Citroen,C Crosser,2012,159300,159000,Nafta,Automatická,115
Skoda,Fabia,2010,214270,70000,Nafta,Manuální,55
Opel,Agila,2008,103635,70000,Benzín,Manuální,48
Skoda,Rapid,2017,153321,180000,Nafta,Manuální,85
Skoda,Octavia,1998,173305,50000,Benzín,Manuální,92
Skoda,Octavia,2007,290145,50000,Nafta,Manuální,77
Skoda,Fabia,2006,107855,50000,Benzín,Manuální,47
Citroen,Berlingo,2015,236000,180000,Nafta,Manuální,73
Fiat,Panda,2010,56367,80000,Benzín,Manuální,40
Nissan,Juke,2013,160000,170000,Benzín,Automatická,86
Volkswagen,Passat Variant,2012,218400,199990,Nafta,Automatická,103
Peugeot,508,2011,234000,120000,Benzín,Manuální,115
Mercedes Benz,Tridy A,2009,131000,79900,Benzín,Manuální,70
Skoda,Fabia,2015,121925,175000,Benzín,Manuální,66
Kia,Venga,2014,46167,180000,Benzín,Manuální,66
Skoda,Fabia,2006,120929,55000,Benzín,Manuální,40
Mercedes Benz,Slk,2001,219452,98000,Benzín,Manuální,120
Skoda,Octavia,2009,221299,124000,Benzín,Manuální,90
Skoda,Fabia,2009,167066,86000,Benzín,Manuální,51
Mitsubishi,Asx,2010,183128,140000,Nafta,Manuální,110
Skoda,Citigo,2016,110827,155000,Benzín,Manuální,50
Peugeot,207,2010,54015,78000,Benzín,Manuální,70
Skoda,Octavia,2010,255232,90000,Nafta,Manuální,77
Skoda,Fabia,2015,237500,105000,Benzín,Manuální,66
Bmw,Rada 3,2005,250440,110000,Benzín,Manuální,160
Citroen,C4 Cactus,2016,161435,165000,Nafta,Manuální,73
Chevrolet,Captiva,2012,160838,200000,Benzín,Automatická,190
Skoda,Rapid,2013,195354,109000,Benzín,Manuální,63
Skoda,Octavia,2007,313116,80000,Nafta,Manuální,103
Volkswagen,Polo,2006,101295,75000,Benzín,Manuální,47
Ford,Fiesta,2005,211975,33000,Nafta,Manuální,50
Skoda,Fabia,2014,121790,200000,Benzín,Manuální,66
Skoda,Yeti,2012,226131,150000,Nafta,Manuální,81
Volkswagen,Golf,2015,223417,190000,Nafta,Automatická,81
Ford,Mondeo,2011,320000,118000,Nafta,Automatická,147
Ford,S Max,2006,254169,69999,Nafta,Manuální,103
Skoda,Fabia,2001,79652,59900,Benzín,Manuální,55
Skoda,Felicia,1997,136670,50000,Benzín,Manuální,55
Bmw,Rada 3,2013,280000,188000,Nafta,Manuální,85
Citroen,C4 Picasso,2011,174986,119999,Nafta,Manuální,110
Volkswagen,Golf,2014,199000,199000,Nafta,Manuální,81
Skoda,Octavia,2005,224400,50000,Nafta,Manuální,77
Skoda,Rapid,2013,64133,200000,Benzín,Manuální,63
Opel,Astra,2012,269980,78800,Nafta,Manuální,92
Skoda,Rapid,2013,195100,138000,Benzín,Manuální,63
Citroen,C3,2011,91000,104900,Benzín,Manuální,44
Skoda,Octavia,2013,190764,189999,Nafta,Manuální,103
Renault,Megane,2017,181800,168800,Benzín,Manuální,84
Skoda,Fabia,2017,163309,170000,Nafta,Manuální,66
Skoda,Fabia,2019,190026,198900,Benzín,Manuální,70
Volkswagen,Polo,2014,99500,115000,Benzín,Manuální,44
Skoda,Fabia,2012,160708,100000,Benzín,Manuální,63
Skoda,Octavia,2011,259528,95000,Nafta,Manuální,77
Opel,Meriva,2011,236000,99000,Benzín,Manuální,88
Toyota,Rav4,2009,191000,169900,Benzín,Manuální,112
Citroen,C4,2008,100000,69000,Benzín,Manuální,65
Skoda,Fabia,2009,114930,80000,Benzín,Manuální,51
Skoda,Fabia,2016,159267,150000,Benzín,Manuální,55
Skoda,Fabia,2003,219094,120000,Nafta,Manuální,96
Subaru,Xv,2012,268000,109900,Nafta,Manuální,108
Peugeot,308,2019,137000,199900,Benzín,Manuální,81
Peugeot,308,2018,133000,199900,Nafta,Manuální,73
Volkswagen,Golf Plus,2011,298000,119900,Nafta,Manuální,103
Skoda,Octavia,2005,84930,115000,Benzín,Manuální,85
Skoda,Fabia,2012,82630,125000,Benzín,Manuální,63
Peugeot,308,2020,170000,199000,Nafta,Manuální,96
Skoda,Fabia,2006,145520,50000,Benzín,Manuální,47
Suzuki,Sx4,2013,153000,189900,Benzín,Manuální,88
Skoda,Fabia,2013,225000,79900,Nafta,Manuální,55
Skoda,Octavia,2002,288968,50000,Nafta,Automatická,66
Peugeot,Partner Tepee,2018,194700,179999,Benzín,Manuální,88
Skoda,Yeti,2014,273800,199900,Nafta,Manuální,103
Bmw,Rada 5,2012,211798,349000,Nafta,Automatická,190
Peugeot,308,2020,188524,230000,Nafta,Manuální,75
Skoda,Octavia,2020,107139,399000,Nafta,Manuální,85
Skoda,Fabia,2020,57389,299000,Benzín,Manuální,81
Skoda,Octavia,2020,128431,369000,Benzín,Manuální,110
Skoda,Octavia,2022,151094,390000,Nafta,Manuální,85
Hyundai,I30,2020,113735,300000,Nafta,Manuální,85
Skoda,Octavia,2020,119769,399000,Nafta,Manuální,85
Ford,Tourneo Courier,2021,27923,325000,Nafta,Manuální,73
Skoda,Octavia,2017,150405,349000,Nafta,Manuální,110
Peugeot,308,2019,121853,275000,Nafta,Manuální,75
Skoda,Octavia,2021,138875,365000,Nafta,Manuální,85
Opel,Astra,2021,170019,219000,Nafta,Manuální,90
Bmw,Rada 6,2007,146000,289000,Benzín,Automatická,270
Volkswagen,Golf Variant,2021,64116,390000,Benzín,Manuální,81
Skoda,Octavia,2021,162444,369000,Nafta,Manuální,85
Skoda,Octavia,2020,197316,319000,Nafta,Automatická,135
Skoda,Octavia,2017,287183,210000,Nafta,Manuální,110
Citroen,C3,2017,55014,275000,Benzín,Automatická,81
Kia,Cee D,2019,163981,249000,Nafta,Manuální,85
Skoda,Octavia,2022,113080,399000,Nafta,Manuální,85
Skoda,Superb,2014,220000,230000,Nafta,Manuální,103
Skoda,Fabia,2021,21754,349000,Benzín,Manuální,70
Peugeot,508,2020,171744,399000,Benzín,Automatická,133
Opel,Corsa,2020,37218,275000,Benzín,Manuální,55
Skoda,Octavia,2019,201231,289000,Nafta,Manuální,85
Skoda,Octavia,2020,116459,400000,Nafta,Manuální,85
Skoda,Fabia,2015,131700,230000,Benzín,Manuální,81
Ford,Focus,2021,88362,369000,Nafta,Automatická,88
Skoda,Octavia,2018,67116,375000,Nafta,Manuální,85
Skoda,Fabia,2022,24973,339000,Benzín,Manuální,70
Ford,Focus,2021,76635,325000,Nafta,Manuální,88
Skoda,Octavia,2021,184114,339000,Nafta,Manuální,85
Skoda,Octavia,2020,71290,345000,Benzín,Manuální,81
Toyota,Auris,2015,122363,284900,Benzín,Automatická,97
Skoda,Octavia,2021,185348,355000,Nafta,Manuální,110
Skoda,Scala,2022,54328,399000,Benzín,Automatická,81
Honda,Civic,2014,188500,219900,Benzín,Manuální,103
Skoda,Octavia,2020,187866,355000,Nafta,Manuální,85
Skoda,Octavia,2019,72675,359000,Nafta,Manuální,85
Bmw,Rada 4,2015,188000,399900,Nafta,Automatická,140
Skoda,Rapid,2016,97250,240000,Benzín,Manuální,81
Skoda,Superb,2017,230435,300000,Nafta,Automatická,110
Mazda,6,2015,198327,209000,Nafta,Manuální,110
Seat,Leon,2013,232800,235000,Benzín,Manuální,135
Skoda,Octavia,2014,285671,220000,Nafta,Manuální,110
Audi,A3,2018,204000,399900,Benzín,Automatická,110
Citroen,Grand C4 Picasso,2015,225339,235000,Nafta,Automatická,88
Volkswagen,Golf,2014,236281,210000,Nafta,Manuální,110
Skoda,Scala,2020,79430,320000,Benzín,Manuální,85
Dacia,Duster,2018,13300,339900,Benzín,Manuální,84
Skoda,Fabia,2021,65551,303000,Benzín,Manuální,70
Skoda,Fabia,2021,43477,360000,Benzín,Manuální,70
Skoda,Fabia,2022,15454,390000,Benzín,Manuální,70
Suzuki,Sx4 S Cross,2013,117410,299900,Benzín,Manuální,88
Skoda,Fabia,2021,98817,310000,Benzín,Manuální,70
Skoda,Fabia,2019,94625,289900,Benzín,Manuální,81
Skoda,Superb,2016,255104,300000,Nafta,Manuální,110
Volkswagen,Golf,2014,255216,250000,Nafta,Automatická,135
Skoda,Fabia,2022,32821,314000,Benzín,Manuální,70
Hyundai,Ix20,2016,73000,209000,Benzín,Manuální,66
Volkswagen,Passat,2020,199000,389000,Nafta,Automatická,110
Volkswagen,Passat,2018,135514,389000,Benzín,Automatická,110
Peugeot,308,2018,96000,229990,Benzín,Manuální,81
Volkswagen,Golf Sportsvan,2015,157118,279001,Nafta,Automatická,110
Toyota,Corolla,2016,110535,289900,Benzín,Manuální,97
Suzuki,Vitara,2017,106200,357999,Benzín,Manuální,88
Lexus,Rx 450H,2011,228000,389000,Hybridní,Automatická,183
Volkswagen,T Roc,2019,78000,399000,Nafta,Manuální,85
Kia,Stonic,2018,78790,279900,Benzín,Manuální,73
Nissan,Leaf,2020,29000,385000,Elektro,Automatická,110
Citroen,C3 Aircross,2019,66379,320000,Benzín,Automatická,81
Suzuki,Ignis,2021,6500,329000,Benzín,Manuální,61
Bmw,Rada 4,2015,142000,399000,Nafta,Manuální,135
Skoda,Fabia,2025,1,363100,Benzín,Manuální,59
Citroen,Berlingo,2019,215594,249000,Nafta,Automatická,96
Skoda,Karoq,2018,136000,399000,Nafta,Manuální,85
Bmw,Rada 3,2016,165000,349000,Nafta,Manuální,140
Volkswagen,Touran,2016,183000,339000,Nafta,Manuální,110
Nissan,Qashqai,2018,61000,399000,Nafta,Manuální,81
Kia,Sportage,2019,111946,379999,Nafta,Automatická,100
Skoda,Octavia,2020,155400,299900,Nafta,Manuální,85
Skoda,Rapid,2019,97142,250000,Benzín,Manuální,81
Skoda,Octavia,2019,99900,379900,CNG + benzín,Automatická,96
Opel,Insignia,2017,180000,270000,Nafta,Automatická,125
Hyundai,Tucson,2019,156100,349900,Benzín,Manuální,130
Skoda,Octavia,2016,157000,319999,Nafta,Automatická,110
Volkswagen,Passat,2013,184855,218800,Nafta,Automatická,103
Skoda,Octavia,2016,179069,219900,Nafta,Manuální,81
Toyota,Auris,2017,90638,245999,Benzín,Manuální,85
Skoda,Octavia,2019,159900,349900,Nafta,Automatická,85
Skoda,Superb,2013,140240,240000,Nafta,Manuální,103
Skoda,Fabia,2022,10985,400000,Benzín,Manuální,81
Toyota,Auris,2016,268647,228000,Hybridní,Automatická,73
Skoda,Octavia,2019,122138,338000,Nafta,Manuální,110
Opel,Astra,2016,167730,219999,Benzín,Manuální,103
Renault,Megane,2017,53489,230000,Benzín,Manuální,74
Skoda,Fabia,2019,75950,260000,Benzín,Manuální,70
Bmw,I3,2015,118704,259999,Elektro,Automatická,125
Skoda,Octavia,2014,179188,229999,Nafta,Manuální,110
Hyundai,I30,2017,100289,204999,Benzín,Manuální,88
Mazda,6,2018,149444,349995,Nafta,Automatická,110
Kia,Cee D,2019,142869,339999,Nafta,Automatická,100
Opel,Astra,2016,124891,279999,Benzín,Manuální,92
Kia,Cee D,2020,80407,264999,Benzín,Manuální,73
Hyundai,I30,2017,88748,219999,Benzín,Manuální,88
Dacia,Duster,2021,112999,309999,Nafta,Manuální,84
Suzuki,Swift,2023,32983,329900,Benzín,Manuální,61
Hyundai,I30,2018,58972,249999,Benzín,Manuální,88
Hyundai,I30,2018,125478,269999,Nafta,Manuální,81
Renault,Scenic,2019,142463,304999,Nafta,Automatická,88
Nissan,Juke,2024,10230,399999,Benzín,Manuální,84
Mini,Cooper,2020,91972,379999,Benzín,Automatická,100
Hyundai,I30,2018,59352,249999,Benzín,Manuální,88
Opel,Astra,2017,126163,249999,Benzín,Manuální,92
Hyundai,I30,2017,60256,229999,Benzín,Manuální,88
Honda,Civic,2020,156433,349999,Benzín,Manuální,93
Volkswagen,Caddy,2020,227864,369999,Nafta,Manuální,75
Bmw,Rada 5,2011,260000,260000,Nafta,Automatická,190
Subaru,Forester,2015,177300,379000,Benzín,Automatická,177
Skoda,Octavia,2021,192208,379999,Nafta,Automatická,110
Volkswagen,Caddy,2020,159253,398000,Nafta,Manuální,75
Skoda,Fabia,2022,1558,340000,Benzín,Manuální,59
Skoda,Octavia,2021,89514,399999,Nafta,Manuální,85
Hyundai,Tucson,2019,121276,379999,Benzín,Manuální,130
Opel,Astra,2019,59613,324999,Benzín,Manuální,92
Opel,Astra,2019,133216,249999,Benzín,Manuální,92
Skoda,Scala,2021,158678,340000,Benzín,Automatická,110
Kia,Sportage,2016,104811,295900,Nafta,Manuální,85
Citroen,C4 Cactus,2020,83907,289999,Benzín,Manuální,81
Skoda,Octavia,2021,92582,399999,Nafta,Manuální,85
Hyundai,I30,2020,180000,265000,Nafta,Automatická,85
Audi,A4,2012,247152,218000,Nafta,Manuální,105
Volkswagen,Passat,2014,216780,238000,Nafta,Automatická,130
Seat,Arona,2020,179279,295000,Nafta,Manuální,70
Skoda,Fabia,2021,102037,240000,Benzín,Manuální,70
Skoda,Fabia,2025,0,390000,Benzín,Manuální,70
Toyota,Aygo,2020,40216,239900,Benzín,Manuální,53
Ford,Mondeo,2020,108111,359000,Nafta,Manuální,110
Ford,S Max,2019,154422,398000,Nafta,Automatická,140
Volkswagen,Tiguan,2017,193888,378000,Nafta,Automatická,110
Skoda,Superb,2020,72845,395000,Benzín,Manuální,110
Opel,Astra,2020,108884,238000,Nafta,Manuální,77
Bmw,Rada 5,2014,281131,244000,Nafta,Automatická,160
Peugeot,508,2020,149374,348000,Nafta,Automatická,96
Ford,Mondeo,2020,143928,378000,Nafta,Automatická,140
Volvo,V60,2018,169475,398000,Nafta,Automatická,140
Skoda,Kamiq,2020,95760,378000,Benzín,Manuální,85
Skoda,Superb,2016,352490,299000,Nafta,Automatická,140
Seat,Ateca,2018,162278,328000,Nafta,Manuální,85
Volkswagen,Golf,2019,125076,298000,Nafta,Manuální,85
Peugeot,308,2020,156417,234000,Nafta,Manuální,96
Skoda,Octavia,2019,149941,298000,Nafta,Automatická,85
Peugeot,508,2020,141324,368000,Nafta,Automatická,96
Skoda,Karoq,2019,149278,358000,Benzín,Manuální,85
Peugeot,308,2020,133204,258000,Nafta,Manuální,96
Audi,A4,2018,146738,398000,Nafta,Automatická,110
Skoda,Octavia,2020,163613,378000,Nafta,Automatická,110
Volkswagen,Golf,2018,114610,268000,Nafta,Manuální,85
Skoda,Octavia,2020,143214,358000,Benzín,Automatická,110
Skoda,Octavia,2018,172854,238000,Nafta,Manuální,85
Volkswagen,Golf,2020,157223,288000,Nafta,Manuální,85
Volkswagen,Passat,2019,199826,358000,Nafta,Automatická,110
Volkswagen,Golf,2019,165249,308000,Nafta,Automatická,110
Volkswagen,Sharan,2014,160058,358000,Nafta,Manuální,103
Opel,Insignia,2021,137918,388000,Nafta,Automatická,90
Skoda,Octavia,2018,149135,358000,Nafta,Automatická,110
Volkswagen,Golf,2020,128507,368000,Nafta,Automatická,110
Volkswagen,Touran,2019,162476,398000,Nafta,Manuální,85
Skoda,Scala,2021,121945,369000,Benzín,Manuální,70
Volkswagen,Touran,2017,172359,313000,Nafta,Automatická,85
Volkswagen,Golf,2020,164205,284000,Nafta,Manuální,85
Ford,S Max,2018,147555,388000,Nafta,Automatická,140
Ford,Focus,2022,148317,354000,Nafta,Manuální,88
Skoda,Octavia,2019,158894,348000,Nafta,Automatická,110
Ford,Focus,2021,145752,338000,Nafta,Automatická,88
Ford,Mondeo,2020,159907,358000,Nafta,Automatická,110
Volkswagen,Tiguan,2014,132908,328000,Nafta,Manuální,130
Audi,A4,2018,167361,383000,Nafta,Manuální,110
Skoda,Octavia,2019,141334,358000,Nafta,Automatická,110
Skoda,Octavia,2020,149101,378000,Nafta,Automatická,110
Ford,S Max,2018,172270,368000,Nafta,Automatická,132
Skoda,Rapid,2017,68242,228000,Benzín,Manuální,70
Opel,Astra,2019,69302,329000,Nafta,Manuální,100
Ford,Mondeo,2021,178070,358000,Nafta,Automatická,110
Skoda,Karoq,2019,172927,378000,Nafta,Manuální,85
Volkswagen,Golf,2019,180906,308000,Nafta,Automatická,110
Ford,S Max,2019,164000,389000,Nafta,Automatická,140
Audi,A4,2018,146347,394000,Nafta,Manuální,110
Skoda,Octavia,2018,179380,328000,Nafta,Manuální,110
Audi,A4,2018,153573,398000,Nafta,Automatická,110
Nissan,Qashqai,2018,113694,378000,Nafta,Manuální,81
Volkswagen,Tiguan,2015,204198,338000,Nafta,Manuální,130
Skoda,Superb,2016,249560,248000,Nafta,Manuální,110
Ford,Mondeo,2019,130162,378000,Nafta,Automatická,110
Skoda,Octavia,2020,140009,378000,Benzín,Automatická,110
Ford,Mondeo,2019,169935,328000,Nafta,Automatická,110
Skoda,Fabia,2021,87505,259000,Benzín,Manuální,70
Volkswagen,Passat,2014,159378,218000,Nafta,Manuální,103
Skoda,Octavia,2020,147333,378000,Nafta,Automatická,110
Volkswagen,Golf,2019,163291,328000,Benzín,Automatická,110
Volkswagen,Golf,2019,149321,288000,Nafta,Manuální,85
Skoda,Superb,2019,179267,389000,Nafta,Manuální,110
Skoda,Octavia,2014,99933,319000,Nafta,Manuální,110
Ford,Mondeo,2020,132739,388000,Nafta,Automatická,140
Volvo,V60,2016,345506,310000,Nafta,Automatická,140
Volkswagen,Tiguan,2010,177679,239990,Nafta,Manuální,125
Bmw,Rada 5,2011,219186,249000,Nafta,Automatická,190
Skoda,Fabia,2020,25730,303000,Benzín,Manuální,70
Audi,A3,2019,216606,298999,Benzín,Automatická,85
Skoda,Octavia,2020,154716,328000,Nafta,Automatická,85
Skoda,Octavia,2011,178301,249000,Nafta,Automatická,103
Skoda,Superb,2010,204430,259000,Nafta,Automatická,125
Volkswagen,Touran,2016,233546,308000,Nafta,Automatická,110
Skoda,Octavia,2017,208600,278000,Nafta,Automatická,110
Renault,Kangoo,2020,180000,217700,Nafta,Manuální,70
Volvo,Xc70,2015,223711,399900,Nafta,Automatická,133
Jeep,Cherokee,2016,181290,359900,Nafta,Automatická,147
Suzuki,Vitara,2017,117943,309900,LPG + benzín,Manuální,88
Ford,Transit,2015,166087,359000,Nafta,Manuální,74
Hyundai,Kona,2019,125117,339900,Nafta,Manuální,85
Suzuki,Vitara,2017,117943,309900,Benzín,Manuální,88
Volkswagen,E Golf,2020,113600,379000,Elektro,Automatická,100
Ford,Ranger,2013,215747,274000,Nafta,Manuální,110
Ford,Transit,2017,128000,299000,Nafta,Manuální,96
Ford,Transit,2014,261596,239900,Nafta,Manuální,92
Ford,Transit,2013,192901,249000,Nafta,Manuální,74
Peugeot,Rifter,2019,95000,399900,Benzín,Manuální,81
Skoda,Octavia,2015,273554,268000,Nafta,Automatická,135
Volkswagen,Tiguan,2012,206754,247000,Nafta,Automatická,103
Kia,Sportage,2014,97615,350000,Nafta,Automatická,135
Ford,Kuga,2016,346426,216000,Nafta,Manuální,110
Skoda,Fabia,2020,84418,297000,Benzín,Manuální,81
Bmw,Rada 5,2012,265096,334990,Nafta,Automatická,220
Mercedes Benz,Slk,2008,181298,249900,Benzín,Automatická,135
Bmw,Rada 5,2011,84474,379900,Benzín,Manuální,190
Volvo,V90,2019,192692,389900,Nafta,Manuální,110
Skoda,Fabia,2024,12644,356000,Benzín,Manuální,59
Skoda,Fabia,2021,61082,290000,Benzín,Manuální,70
Mercedes Benz,Tridy M,2012,191247,399900,Nafta,Automatická,190
Skoda,Rapid,2019,113008,210000,Benzín,Manuální,81
Skoda,Superb,2012,227862,210000,Nafta,Automatická,125
Volkswagen,E Golf,2019,64800,385000,Elektro,Automatická,100
Bmw,Rada 3,2003,135843,350000,Benzín,Manuální,170
Abarth,595,2014,126025,329000,Benzín,Automatická,118
Skoda,Fabia,2024,19788,379000,Benzín,Manuální,70
Volkswagen,Beetle,2013,188174,279900,Nafta,Automatická,77
Volkswagen,Transporter,2015,340649,349000,Nafta,Manuální,75
Volkswagen,Passat,2015,210630,300000,Nafta,Automatická,140
Skoda,Rapid,2014,83571,250000,Benzín,Automatická,90
Skoda,Fabia,2023,17604,350000,Benzín,Manuální,59
Hyundai,Kona,2019,79900,335170,Benzín,Automatická,130
Mercedes Benz,Tridy E,2014,189345,349900,Nafta,Automatická,150
Skoda,Superb,2013,206627,240000,Nafta,Manuální,103
Dacia,Duster,2019,58501,339000,Benzín,Manuální,96
Skoda,Yeti,2014,129834,250000,Nafta,Automatická,77
Skoda,Fabia,2023,22237,368000,Benzín,Manuální,70
Skoda,Octavia,2017,218028,279000,Nafta,Manuální,110
Skoda,Fabia,2021,83846,270000,Benzín,Manuální,70
Ford,Kuga,2013,170000,215000,Nafta,Automatická,103
Bmw,Rada 3,2014,285000,239000,Nafta,Automatická,105
Skoda,Fabia,2025,0,354000,Benzín,Manuální,59
Skoda,Scala,2020,85000,306000,Benzín,Manuální,70
Skoda,Octavia,2017,173800,369000,Nafta,Automatická,135
Skoda,Fabia,2015,122000,264000,Benzín,Automatická,81
Volkswagen,Transporter,2017,311000,399000,Nafta,Manuální,75
Skoda,Octavia,2014,139000,339000,Nafta,Manuální,110
Skoda,Superb,2016,246000,329000,Nafta,Automatická,140
Skoda,Octavia,2018,216826,294990,Nafta,Automatická,85
Skoda,Fabia,2022,21935,368000,Benzín,Manuální,70
Peugeot,3008,2020,98459,360000,Benzín,Automatická,96
Skoda,Fabia,2021,95840,300000,Benzín,Manuální,70
Skoda,Fabia,2023,41926,390000,Benzín,Manuální,81
Jaguar,Xf,2011,29715,320000,Nafta,Automatická,155
Toyota,Rav4,2017,365000,320000,LPG + benzín,Automatická,145
Renault,Scenic,2019,135977,279000,Nafta,Manuální,88
Peugeot,508,2020,149350,286000,Nafta,Manuální,96
Seat,Arona,2022,45550,349000,Benzín,Manuální,70
Skoda,Scala,2020,79662,324900,Benzín,Manuální,85
Bmw,Rada 3,2019,141780,339000,Nafta,Automatická,100
Skoda,Fabia,2020,167111,264900,CNG + benzín,Manuální,66
Citroen,C3 Aircross,2022,33538,278000,Benzín,Manuální,81
Citroen,C3 Aircross,2022,57361,285000,Benzín,Manuální,81
Citroen,C5 Aircross,2022,154336,399000,Nafta,Automatická,96
Skoda,Octavia,2020,110940,393129,Nafta,Manuální,85
